"","fips","year","state_initial.x","county_name","party","candidatevotes"
"10268",13117,2020,"GA","FORSYTH","DEMOCRAT",15682
"10269",13117,2020,"GA","FORSYTH","DEMOCRAT",3375
"10270",13117,2020,"GA","FORSYTH","DEMOCRAT",21
"10273",13119,2020,"GA","FRANKLIN","REPUBLICAN",2
"10274",13119,2020,"GA","FRANKLIN","REPUBLICAN",1404
"10276",13119,2020,"GA","FRANKLIN","REPUBLICAN",5364
"10279",13119,2020,"GA","FRANKLIN","REPUBLICAN",2299
"10286",13119,2020,"GA","FRANKLIN","DEMOCRAT",598
"10287",13119,2020,"GA","FRANKLIN","DEMOCRAT",348
"10293",13119,2020,"GA","FRANKLIN","DEMOCRAT",0
"10298",13119,2020,"GA","FRANKLIN","DEMOCRAT",647
"10300",13121,2020,"GA","FULTON","DEMOCRAT",38143
"10303",13121,2020,"GA","FULTON","DEMOCRAT",224688
"10305",13121,2020,"GA","FULTON","DEMOCRAT",2525
"10306",13121,2020,"GA","FULTON","REPUBLICAN",19552
"10307",13121,2020,"GA","FULTON","DEMOCRAT",115788
"10311",13121,2020,"GA","FULTON","REPUBLICAN",916
"10314",13121,2020,"GA","FULTON","REPUBLICAN",87293
"10319",13121,2020,"GA","FULTON","REPUBLICAN",29479
"10330",13123,2020,"GA","GILMER","REPUBLICAN",6863
"10331",13123,2020,"GA","GILMER","REPUBLICAN",12
"10336",13123,2020,"GA","GILMER","DEMOCRAT",1270
"10338",13123,2020,"GA","GILMER","REPUBLICAN",2183
"10340",13123,2020,"GA","GILMER","REPUBLICAN",4371
"10341",13123,2020,"GA","GILMER","DEMOCRAT",1209
"10346",13123,2020,"GA","GILMER","DEMOCRAT",453
"10348",13123,2020,"GA","GILMER","DEMOCRAT",0
"10358",13125,2020,"GA","GLASCOCK","DEMOCRAT",40
"10361",13125,2020,"GA","GLASCOCK","DEMOCRAT",53
"10363",13125,2020,"GA","GLASCOCK","DEMOCRAT",62
"10373",13125,2020,"GA","GLASCOCK","REPUBLICAN",0
"10376",13125,2020,"GA","GLASCOCK","DEMOCRAT",0
"10378",13125,2020,"GA","GLASCOCK","REPUBLICAN",795
"10381",13125,2020,"GA","GLASCOCK","REPUBLICAN",205
"10383",13125,2020,"GA","GLASCOCK","REPUBLICAN",403
"10384",13127,2020,"GA","GLYNN","REPUBLICAN",35
"10386",13127,2020,"GA","GLYNN","DEMOCRAT",2153
"10389",13127,2020,"GA","GLYNN","REPUBLICAN",4701
"10390",13127,2020,"GA","GLYNN","REPUBLICAN",16492
"10394",13127,2020,"GA","GLYNN","REPUBLICAN",4388
"10396",13127,2020,"GA","GLYNN","DEMOCRAT",22
"10401",13127,2020,"GA","GLYNN","DEMOCRAT",7969
"10411",13127,2020,"GA","GLYNN","DEMOCRAT",5735
"10422",13129,2020,"GA","GORDON","DEMOCRAT",1
"10423",13129,2020,"GA","GORDON","REPUBLICAN",6986
"10425",13129,2020,"GA","GORDON","DEMOCRAT",1916
"10428",13129,2020,"GA","GORDON","REPUBLICAN",2538
"10429",13129,2020,"GA","GORDON","REPUBLICAN",15
"10430",13129,2020,"GA","GORDON","REPUBLICAN",9866
"10433",13129,2020,"GA","GORDON","DEMOCRAT",1003
"10437",13129,2020,"GA","GORDON","DEMOCRAT",1464
"10443",13131,2020,"GA","GRADY","REPUBLICAN",7
"10445",13131,2020,"GA","GRADY","REPUBLICAN",2028
"10449",13131,2020,"GA","GRADY","REPUBLICAN",1103
"10450",13131,2020,"GA","GRADY","REPUBLICAN",3896
"10454",13131,2020,"GA","GRADY","DEMOCRAT",635
"10456",13131,2020,"GA","GRADY","DEMOCRAT",1861
"10460",13131,2020,"GA","GRADY","DEMOCRAT",11
"10462",13131,2020,"GA","GRADY","DEMOCRAT",1112
"10468",13133,2020,"GA","GREENE","REPUBLICAN",4947
"10469",13133,2020,"GA","GREENE","REPUBLICAN",2
"10470",13133,2020,"GA","GREENE","DEMOCRAT",1532
"10474",13133,2020,"GA","GREENE","REPUBLICAN",844
"10476",13133,2020,"GA","GREENE","DEMOCRAT",1965
"10477",13133,2020,"GA","GREENE","DEMOCRAT",583
"10486",13133,2020,"GA","GREENE","REPUBLICAN",1275
"10492",13133,2020,"GA","GREENE","DEMOCRAT",8
"10496",13135,2020,"GA","GWINNETT","DEMOCRAT",81502
"10497",13135,2020,"GA","GWINNETT","DEMOCRAT",35793
"10498",13135,2020,"GA","GWINNETT","DEMOCRAT",124125
"10499",13135,2020,"GA","GWINNETT","DEMOCRAT",407
"10509",13135,2020,"GA","GWINNETT","REPUBLICAN",40396
"10510",13135,2020,"GA","GWINNETT","REPUBLICAN",35271
"10512",13135,2020,"GA","GWINNETT","REPUBLICAN",274
"10517",13135,2020,"GA","GWINNETT","REPUBLICAN",90472
"10526",13137,2020,"GA","HABERSHAM","REPUBLICAN",11083
"10527",13137,2020,"GA","HABERSHAM","REPUBLICAN",2628
"10533",13137,2020,"GA","HABERSHAM","REPUBLICAN",2905
"10534",13137,2020,"GA","HABERSHAM","DEMOCRAT",1315
"10535",13137,2020,"GA","HABERSHAM","REPUBLICAN",21
"10538",13137,2020,"GA","HABERSHAM","DEMOCRAT",1733
"10547",13137,2020,"GA","HABERSHAM","DEMOCRAT",511
"10548",13137,2020,"GA","HABERSHAM","DEMOCRAT",4
"10553",13139,2020,"GA","HALL","DEMOCRAT",11951
"10554",13139,2020,"GA","HALL","REPUBLICAN",40999
"10555",13139,2020,"GA","HALL","DEMOCRAT",3847
"10559",13139,2020,"GA","HALL","REPUBLICAN",11111
"10561",13139,2020,"GA","HALL","DEMOCRAT",9215
"10562",13139,2020,"GA","HALL","REPUBLICAN",12005
"10564",13139,2020,"GA","HALL","DEMOCRAT",18
"10571",13139,2020,"GA","HALL","REPUBLICAN",55
"10587",13141,2020,"GA","HANCOCK","DEMOCRAT",1223
"10590",13141,2020,"GA","HANCOCK","DEMOCRAT",3
"10592",13141,2020,"GA","HANCOCK","DEMOCRAT",1135
"10593",13141,2020,"GA","HANCOCK","REPUBLICAN",274
"10596",13141,2020,"GA","HANCOCK","DEMOCRAT",624
"10598",13141,2020,"GA","HANCOCK","REPUBLICAN",0
"10600",13141,2020,"GA","HANCOCK","REPUBLICAN",641
"10601",13141,2020,"GA","HANCOCK","REPUBLICAN",244
"10611",13143,2020,"GA","HARALSON","DEMOCRAT",375
"10614",13143,2020,"GA","HARALSON","DEMOCRAT",746
"10615",13143,2020,"GA","HARALSON","DEMOCRAT",671
"10616",13143,2020,"GA","HARALSON","REPUBLICAN",4317
"10618",13143,2020,"GA","HARALSON","DEMOCRAT",0
"10621",13143,2020,"GA","HARALSON","REPUBLICAN",6224
"10623",13143,2020,"GA","HARALSON","REPUBLICAN",4
"10632",13143,2020,"GA","HARALSON","REPUBLICAN",1786
"10643",13145,2020,"GA","HARRIS","REPUBLICAN",2087
"10652",13145,2020,"GA","HARRIS","REPUBLICAN",13
"10655",13145,2020,"GA","HARRIS","DEMOCRAT",1278
"10656",13145,2020,"GA","HARRIS","DEMOCRAT",2067
"10659",13145,2020,"GA","HARRIS","DEMOCRAT",2106
"10660",13145,2020,"GA","HARRIS","REPUBLICAN",5592
"10661",13145,2020,"GA","HARRIS","DEMOCRAT",6
"10663",13145,2020,"GA","HARRIS","REPUBLICAN",6627
"10669",13147,2020,"GA","HART","REPUBLICAN",1437
"10672",13147,2020,"GA","HART","DEMOCRAT",2
"10676",13147,2020,"GA","HART","DEMOCRAT",1128
"10683",13147,2020,"GA","HART","DEMOCRAT",1467
"10685",13147,2020,"GA","HART","DEMOCRAT",560
"10686",13147,2020,"GA","HART","REPUBLICAN",2338
"10688",13147,2020,"GA","HART","REPUBLICAN",5687
"10691",13147,2020,"GA","HART","REPUBLICAN",2
"10703",13149,2020,"GA","HEARD","REPUBLICAN",1
"10704",13149,2020,"GA","HEARD","REPUBLICAN",677
"10705",13149,2020,"GA","HEARD","REPUBLICAN",1641
"10707",13149,2020,"GA","HEARD","DEMOCRAT",343
"10710",13149,2020,"GA","HEARD","DEMOCRAT",1
"10714",13149,2020,"GA","HEARD","DEMOCRAT",184
"10718",13149,2020,"GA","HEARD","REPUBLICAN",2197
"10719",13149,2020,"GA","HEARD","DEMOCRAT",296
"10720",13151,2020,"GA","HENRY","REPUBLICAN",8134
"10723",13151,2020,"GA","HENRY","DEMOCRAT",44156
"10726",13151,2020,"GA","HENRY","DEMOCRAT",20858
"10736",13151,2020,"GA","HENRY","DEMOCRAT",71
"10739",13151,2020,"GA","HENRY","DEMOCRAT",8191
"10741",13151,2020,"GA","HENRY","REPUBLICAN",31879
"10742",13151,2020,"GA","HENRY","REPUBLICAN",31
"10744",13151,2020,"GA","HENRY","REPUBLICAN",8143
"10749",13153,2020,"GA","HOUSTON","DEMOCRAT",11867
"10750",13153,2020,"GA","HOUSTON","DEMOCRAT",6349
"10751",13153,2020,"GA","HOUSTON","REPUBLICAN",50
"10753",13153,2020,"GA","HOUSTON","DEMOCRAT",13970
"10759",13153,2020,"GA","HOUSTON","REPUBLICAN",21677
"10764",13153,2020,"GA","HOUSTON","REPUBLICAN",8163
"10765",13153,2020,"GA","HOUSTON","DEMOCRAT",46
"10766",13153,2020,"GA","HOUSTON","REPUBLICAN",11644
"10785",13155,2020,"GA","IRWIN","REPUBLICAN",4
"10788",13155,2020,"GA","IRWIN","DEMOCRAT",1
"10796",13155,2020,"GA","IRWIN","DEMOCRAT",523
"10797",13155,2020,"GA","IRWIN","DEMOCRAT",257
"10798",13155,2020,"GA","IRWIN","REPUBLICAN",369
"10801",13155,2020,"GA","IRWIN","DEMOCRAT",227
"10802",13155,2020,"GA","IRWIN","REPUBLICAN",655
"10803",13155,2020,"GA","IRWIN","REPUBLICAN",2106
"10809",13157,2020,"GA","JACKSON","REPUBLICAN",6
"10810",13157,2020,"GA","JACKSON","REPUBLICAN",4395
"10812",13157,2020,"GA","JACKSON","REPUBLICAN",4961
"10816",13157,2020,"GA","JACKSON","DEMOCRAT",1053
"10820",13157,2020,"GA","JACKSON","DEMOCRAT",1
"10821",13157,2020,"GA","JACKSON","REPUBLICAN",20135
"10825",13157,2020,"GA","JACKSON","DEMOCRAT",3791
"10828",13157,2020,"GA","JACKSON","DEMOCRAT",2797
"10837",13159,2020,"GA","JASPER","DEMOCRAT",680
"10844",13159,2020,"GA","JASPER","DEMOCRAT",2
"10847",13159,2020,"GA","JASPER","REPUBLICAN",1547
"10849",13159,2020,"GA","JASPER","REPUBLICAN",12
"10854",13159,2020,"GA","JASPER","DEMOCRAT",294
"10855",13159,2020,"GA","JASPER","DEMOCRAT",785
"10858",13159,2020,"GA","JASPER","REPUBLICAN",3455
"10859",13159,2020,"GA","JASPER","REPUBLICAN",808
"10871",13161,2020,"GA","JEFF DAVIS","DEMOCRAT",0
"10872",13161,2020,"GA","JEFF DAVIS","REPUBLICAN",0
"10876",13161,2020,"GA","JEFF DAVIS","DEMOCRAT",248
"10880",13161,2020,"GA","JEFF DAVIS","DEMOCRAT",507
"10881",13161,2020,"GA","JEFF DAVIS","REPUBLICAN",528
"10882",13161,2020,"GA","JEFF DAVIS","DEMOCRAT",273
"10884",13161,2020,"GA","JEFF DAVIS","REPUBLICAN",1418
"10885",13161,2020,"GA","JEFF DAVIS","REPUBLICAN",2749
"10894",13163,2020,"GA","JEFFERSON","DEMOCRAT",1723
"10900",13163,2020,"GA","JEFFERSON","DEMOCRAT",1274
"10903",13163,2020,"GA","JEFFERSON","REPUBLICAN",1992
"10905",13163,2020,"GA","JEFFERSON","DEMOCRAT",8
"10908",13163,2020,"GA","JEFFERSON","DEMOCRAT",1056
"10910",13163,2020,"GA","JEFFERSON","REPUBLICAN",3
"10912",13163,2020,"GA","JEFFERSON","REPUBLICAN",1096
"10913",13163,2020,"GA","JEFFERSON","REPUBLICAN",446
"10929",13165,2020,"GA","JENKINS","DEMOCRAT",416
"10931",13165,2020,"GA","JENKINS","DEMOCRAT",557
"10934",13165,2020,"GA","JENKINS","REPUBLICAN",3
"10936",13165,2020,"GA","JENKINS","DEMOCRAT",1
"10937",13165,2020,"GA","JENKINS","REPUBLICAN",579
"10939",13165,2020,"GA","JENKINS","REPUBLICAN",335
"10940",13165,2020,"GA","JENKINS","DEMOCRAT",292
"10942",13165,2020,"GA","JENKINS","REPUBLICAN",1244
"10944",13167,2020,"GA","JOHNSON","REPUBLICAN",331
"10949",13167,2020,"GA","JOHNSON","DEMOCRAT",593
"10951",13167,2020,"GA","JOHNSON","REPUBLICAN",771
"10953",13167,2020,"GA","JOHNSON","DEMOCRAT",0
"10958",13167,2020,"GA","JOHNSON","REPUBLICAN",1748
"10960",13167,2020,"GA","JOHNSON","DEMOCRAT",420
"10962",13167,2020,"GA","JOHNSON","DEMOCRAT",209
"10963",13167,2020,"GA","JOHNSON","REPUBLICAN",0
"10975",13169,2020,"GA","JONES","REPUBLICAN",3023
"10977",13169,2020,"GA","JONES","DEMOCRAT",2
"10978",13169,2020,"GA","JONES","REPUBLICAN",5666
"10982",13169,2020,"GA","JONES","DEMOCRAT",2356
"10983",13169,2020,"GA","JONES","REPUBLICAN",4
"10987",13169,2020,"GA","JONES","DEMOCRAT",1689
"10995",13169,2020,"GA","JONES","REPUBLICAN",1272
"10998",13169,2020,"GA","JONES","DEMOCRAT",841
"11000",13171,2020,"GA","LAMAR","DEMOCRAT",472
"11003",13171,2020,"GA","LAMAR","REPUBLICAN",807
"11004",13171,2020,"GA","LAMAR","REPUBLICAN",1743
"11005",13171,2020,"GA","LAMAR","DEMOCRAT",936
"11008",13171,2020,"GA","LAMAR","DEMOCRAT",1204
"11017",13171,2020,"GA","LAMAR","DEMOCRAT",3
"11021",13171,2020,"GA","LAMAR","REPUBLICAN",3772
"11026",13171,2020,"GA","LAMAR","REPUBLICAN",8
"11032",13173,2020,"GA","LANIER","REPUBLICAN",1778
"11034",13173,2020,"GA","LANIER","DEMOCRAT",517
"11040",13173,2020,"GA","LANIER","REPUBLICAN",481
"11043",13173,2020,"GA","LANIER","REPUBLICAN",250
"11044",13173,2020,"GA","LANIER","DEMOCRAT",204
"11047",13173,2020,"GA","LANIER","DEMOCRAT",0
"11049",13173,2020,"GA","LANIER","REPUBLICAN",0
"11055",13173,2020,"GA","LANIER","DEMOCRAT",298
"11056",13175,2020,"GA","LAURENS","REPUBLICAN",3
"11057",13175,2020,"GA","LAURENS","DEMOCRAT",1884
"11062",13175,2020,"GA","LAURENS","REPUBLICAN",2351
"11064",13175,2020,"GA","LAURENS","DEMOCRAT",3451
"11066",13175,2020,"GA","LAURENS","DEMOCRAT",2735
"11073",13175,2020,"GA","LAURENS","REPUBLICAN",6479
"11074",13175,2020,"GA","LAURENS","DEMOCRAT",3
"11082",13175,2020,"GA","LAURENS","REPUBLICAN",5660
"11084",13177,2020,"GA","LEE","REPUBLICAN",3054
"11085",13177,2020,"GA","LEE","REPUBLICAN",7728
"11087",13177,2020,"GA","LEE","DEMOCRAT",2418
"11091",13177,2020,"GA","LEE","REPUBLICAN",1221
"11100",13177,2020,"GA","LEE","REPUBLICAN",4
"11101",13177,2020,"GA","LEE","DEMOCRAT",1243
"11105",13177,2020,"GA","LEE","DEMOCRAT",2
"11106",13177,2020,"GA","LEE","DEMOCRAT",895
"11114",13179,2020,"GA","LIBERTY","DEMOCRAT",4301
"11116",13179,2020,"GA","LIBERTY","REPUBLICAN",3
"11117",13179,2020,"GA","LIBERTY","DEMOCRAT",1666
"11121",13179,2020,"GA","LIBERTY","REPUBLICAN",1704
"11122",13179,2020,"GA","LIBERTY","REPUBLICAN",1311
"11135",13179,2020,"GA","LIBERTY","REPUBLICAN",4941
"11136",13179,2020,"GA","LIBERTY","DEMOCRAT",7129
"11137",13179,2020,"GA","LIBERTY","DEMOCRAT",3
"11145",13181,2020,"GA","LINCOLN","DEMOCRAT",2
"11153",13181,2020,"GA","LINCOLN","DEMOCRAT",265
"11156",13181,2020,"GA","LINCOLN","REPUBLICAN",1
"11158",13181,2020,"GA","LINCOLN","DEMOCRAT",540
"11163",13181,2020,"GA","LINCOLN","DEMOCRAT",628
"11164",13181,2020,"GA","LINCOLN","REPUBLICAN",1832
"11165",13181,2020,"GA","LINCOLN","REPUBLICAN",442
"11167",13181,2020,"GA","LINCOLN","REPUBLICAN",904
"11168",13183,2020,"GA","LONG","REPUBLICAN",2102
"11169",13183,2020,"GA","LONG","REPUBLICAN",10
"11175",13183,2020,"GA","LONG","REPUBLICAN",1126
"11180",13183,2020,"GA","LONG","DEMOCRAT",1148
"11184",13183,2020,"GA","LONG","DEMOCRAT",379
"11185",13183,2020,"GA","LONG","REPUBLICAN",290
"11189",13183,2020,"GA","LONG","DEMOCRAT",500
"11195",13183,2020,"GA","LONG","DEMOCRAT",6
"11199",13185,2020,"GA","LOWNDES","REPUBLICAN",166
"11203",13185,2020,"GA","LOWNDES","DEMOCRAT",279
"11208",13185,2020,"GA","LOWNDES","DEMOCRAT",2892
"11209",13185,2020,"GA","LOWNDES","DEMOCRAT",5929
"11212",13185,2020,"GA","LOWNDES","REPUBLICAN",16795
"11214",13185,2020,"GA","LOWNDES","DEMOCRAT",11017
"11215",13185,2020,"GA","LOWNDES","REPUBLICAN",3379
"11217",13185,2020,"GA","LOWNDES","REPUBLICAN",5351
"11225",13187,2020,"GA","LUMPKIN","REPUBLICAN",2022
"11231",13187,2020,"GA","LUMPKIN","REPUBLICAN",8138
"11240",13187,2020,"GA","LUMPKIN","DEMOCRAT",332
"11241",13187,2020,"GA","LUMPKIN","REPUBLICAN",1
"11243",13187,2020,"GA","LUMPKIN","REPUBLICAN",2002
"11246",13187,2020,"GA","LUMPKIN","DEMOCRAT",0
"11249",13187,2020,"GA","LUMPKIN","DEMOCRAT",1245
"11250",13187,2020,"GA","LUMPKIN","DEMOCRAT",1549
"11252",13189,2020,"GA","MCDUFFIE","REPUBLICAN",898
"11258",13189,2020,"GA","MCDUFFIE","REPUBLICAN",0
"11261",13189,2020,"GA","MCDUFFIE","REPUBLICAN",826
"11262",13189,2020,"GA","MCDUFFIE","REPUBLICAN",4445
"11269",13189,2020,"GA","MCDUFFIE","DEMOCRAT",0
"11272",13189,2020,"GA","MCDUFFIE","DEMOCRAT",1522
"11275",13189,2020,"GA","MCDUFFIE","DEMOCRAT",2046
"11276",13189,2020,"GA","MCDUFFIE","DEMOCRAT",600
"11280",13191,2020,"GA","MCINTOSH","REPUBLICAN",810
"11281",13191,2020,"GA","MCINTOSH","REPUBLICAN",2371
"11286",13191,2020,"GA","MCINTOSH","DEMOCRAT",853
"11291",13191,2020,"GA","MCINTOSH","REPUBLICAN",834
"11294",13191,2020,"GA","MCINTOSH","DEMOCRAT",1317
"11301",13191,2020,"GA","MCINTOSH","REPUBLICAN",1
"11304",13191,2020,"GA","MCINTOSH","DEMOCRAT",0
"11307",13191,2020,"GA","MCINTOSH","DEMOCRAT",442
"11310",13193,2020,"GA","MACON","DEMOCRAT",692
"11312",13193,2020,"GA","MACON","REPUBLICAN",348
"11313",13193,2020,"GA","MACON","DEMOCRAT",706
"11315",13193,2020,"GA","MACON","REPUBLICAN",139
"11317",13193,2020,"GA","MACON","DEMOCRAT",1459
"11318",13193,2020,"GA","MACON","REPUBLICAN",0
"11319",13193,2020,"GA","MACON","REPUBLICAN",1296
"11333",13193,2020,"GA","MACON","DEMOCRAT",0
"11338",13195,2020,"GA","MADISON","DEMOCRAT",740
"11341",13195,2020,"GA","MADISON","REPUBLICAN",3
"11342",13195,2020,"GA","MADISON","REPUBLICAN",6103
"11344",13195,2020,"GA","MADISON","DEMOCRAT",1192
"11347",13195,2020,"GA","MADISON","DEMOCRAT",1
"11350",13195,2020,"GA","MADISON","REPUBLICAN",3502
"11353",13195,2020,"GA","MADISON","DEMOCRAT",1478
"11361",13195,2020,"GA","MADISON","REPUBLICAN",1718
"11364",13197,2020,"GA","MARION","DEMOCRAT",220
"11366",13197,2020,"GA","MARION","DEMOCRAT",620
"11369",13197,2020,"GA","MARION","REPUBLICAN",0
"11373",13197,2020,"GA","MARION","DEMOCRAT",471
"11378",13197,2020,"GA","MARION","DEMOCRAT",0
"11382",13197,2020,"GA","MARION","REPUBLICAN",759
"11386",13197,2020,"GA","MARION","REPUBLICAN",1221
"11387",13197,2020,"GA","MARION","REPUBLICAN",295
"11397",13199,2020,"GA","MERIWETHER","DEMOCRAT",1489
"11398",13199,2020,"GA","MERIWETHER","REPUBLICAN",2230
"11402",13199,2020,"GA","MERIWETHER","DEMOCRAT",1604
"11406",13199,2020,"GA","MERIWETHER","REPUBLICAN",3312
"11408",13199,2020,"GA","MERIWETHER","REPUBLICAN",980
"11413",13199,2020,"GA","MERIWETHER","DEMOCRAT",1189
"11414",13199,2020,"GA","MERIWETHER","REPUBLICAN",2
"11415",13199,2020,"GA","MERIWETHER","DEMOCRAT",5
"11424",13201,2020,"GA","MILLER","DEMOCRAT",354
"11425",13201,2020,"GA","MILLER","DEMOCRAT",174
"11426",13201,2020,"GA","MILLER","REPUBLICAN",3
"11428",13201,2020,"GA","MILLER","DEMOCRAT",0
"11433",13201,2020,"GA","MILLER","DEMOCRAT",221
"11435",13201,2020,"GA","MILLER","REPUBLICAN",530
"11442",13201,2020,"GA","MILLER","REPUBLICAN",1269
"11446",13201,2020,"GA","MILLER","REPUBLICAN",264
"11449",13205,2020,"GA","MITCHELL","DEMOCRAT",1673
"11450",13205,2020,"GA","MITCHELL","DEMOCRAT",1499
"11451",13205,2020,"GA","MITCHELL","DEMOCRAT",818
"11458",13205,2020,"GA","MITCHELL","REPUBLICAN",2
"11460",13205,2020,"GA","MITCHELL","DEMOCRAT",5
"11464",13205,2020,"GA","MITCHELL","REPUBLICAN",2701
"11465",13205,2020,"GA","MITCHELL","REPUBLICAN",681
"11471",13205,2020,"GA","MITCHELL","REPUBLICAN",1551
"11480",13207,2020,"GA","MONROE","DEMOCRAT",2
"11484",13207,2020,"GA","MONROE","REPUBLICAN",6
"11488",13207,2020,"GA","MONROE","DEMOCRAT",2320
"11490",13207,2020,"GA","MONROE","REPUBLICAN",3102
"11491",13207,2020,"GA","MONROE","DEMOCRAT",1372
"11496",13207,2020,"GA","MONROE","DEMOCRAT",690
"11501",13207,2020,"GA","MONROE","REPUBLICAN",6890
"11503",13207,2020,"GA","MONROE","REPUBLICAN",1062
"11508",13209,2020,"GA","MONTGOMERY","REPUBLICAN",356
"11511",13209,2020,"GA","MONTGOMERY","REPUBLICAN",1109
"11514",13209,2020,"GA","MONTGOMERY","DEMOCRAT",310
"11517",13209,2020,"GA","MONTGOMERY","DEMOCRAT",0
"11521",13209,2020,"GA","MONTGOMERY","REPUBLICAN",0
"11522",13209,2020,"GA","MONTGOMERY","DEMOCRAT",250
"11524",13209,2020,"GA","MONTGOMERY","REPUBLICAN",1495
"11527",13209,2020,"GA","MONTGOMERY","DEMOCRAT",419
"11540",13211,2020,"GA","MORGAN","DEMOCRAT",1815
"11541",13211,2020,"GA","MORGAN","DEMOCRAT",496
"11543",13211,2020,"GA","MORGAN","DEMOCRAT",2
"11548",13211,2020,"GA","MORGAN","DEMOCRAT",1042
"11552",13211,2020,"GA","MORGAN","REPUBLICAN",1865
"11553",13211,2020,"GA","MORGAN","REPUBLICAN",5424
"11556",13211,2020,"GA","MORGAN","REPUBLICAN",3
"11559",13211,2020,"GA","MORGAN","REPUBLICAN",938
"11565",13213,2020,"GA","MURRAY","REPUBLICAN",1361
"11569",13213,2020,"GA","MURRAY","REPUBLICAN",7689
"11572",13213,2020,"GA","MURRAY","REPUBLICAN",3893
"11574",13213,2020,"GA","MURRAY","REPUBLICAN",0
"11577",13213,2020,"GA","MURRAY","DEMOCRAT",530
"11582",13213,2020,"GA","MURRAY","DEMOCRAT",679
"11585",13213,2020,"GA","MURRAY","DEMOCRAT",1093
"11587",13213,2020,"GA","MURRAY","DEMOCRAT",0
"11589",13215,2020,"GA","MUSCOGEE","DEMOCRAT",6579
"11594",13215,2020,"GA","MUSCOGEE","DEMOCRAT",25227
"11597",13215,2020,"GA","MUSCOGEE","DEMOCRAT",17690
"11598",13215,2020,"GA","MUSCOGEE","REPUBLICAN",6399
"11605",13215,2020,"GA","MUSCOGEE","DEMOCRAT",33
"11607",13215,2020,"GA","MUSCOGEE","REPUBLICAN",6527
"11611",13215,2020,"GA","MUSCOGEE","REPUBLICAN",17
"11612",13215,2020,"GA","MUSCOGEE","REPUBLICAN",17106
"11617",13217,2020,"GA","NEWTON","DEMOCRAT",6745
"11625",13217,2020,"GA","NEWTON","DEMOCRAT",12556
"11627",13217,2020,"GA","NEWTON","DEMOCRAT",22
"11630",13217,2020,"GA","NEWTON","DEMOCRAT",10471
"11635",13217,2020,"GA","NEWTON","REPUBLICAN",18
"11640",13217,2020,"GA","NEWTON","REPUBLICAN",4860
"11641",13217,2020,"GA","NEWTON","REPUBLICAN",10888
"11642",13217,2020,"GA","NEWTON","REPUBLICAN",8103
"11649",13219,2020,"GA","OCONEE","DEMOCRAT",4444
"11654",13219,2020,"GA","OCONEE","DEMOCRAT",723
"11656",13219,2020,"GA","OCONEE","REPUBLICAN",3
"11658",13219,2020,"GA","OCONEE","DEMOCRAT",2
"11661",13219,2020,"GA","OCONEE","REPUBLICAN",2680
"11662",13219,2020,"GA","OCONEE","DEMOCRAT",2993
"11665",13219,2020,"GA","OCONEE","REPUBLICAN",2696
"11666",13219,2020,"GA","OCONEE","REPUBLICAN",11216
"11679",13221,2020,"GA","OGLETHORPE","DEMOCRAT",1
"11682",13221,2020,"GA","OGLETHORPE","DEMOCRAT",1150
"11683",13221,2020,"GA","OGLETHORPE","REPUBLICAN",3584
"11684",13221,2020,"GA","OGLETHORPE","DEMOCRAT",417
"11687",13221,2020,"GA","OGLETHORPE","DEMOCRAT",868
"11688",13221,2020,"GA","OGLETHORPE","REPUBLICAN",946
"11691",13221,2020,"GA","OGLETHORPE","REPUBLICAN",1061
"11692",13221,2020,"GA","OGLETHORPE","REPUBLICAN",2
"11701",13223,2020,"GA","PAULDING","DEMOCRAT",40
"11706",13223,2020,"GA","PAULDING","REPUBLICAN",9582
"11715",13223,2020,"GA","PAULDING","REPUBLICAN",9710
"11719",13223,2020,"GA","PAULDING","REPUBLICAN",59
"11721",13223,2020,"GA","PAULDING","DEMOCRAT",3763
"11722",13223,2020,"GA","PAULDING","DEMOCRAT",10525
"11723",13223,2020,"GA","PAULDING","REPUBLICAN",35174
"11726",13223,2020,"GA","PAULDING","DEMOCRAT",15376
"11728",13225,2020,"GA","PEACH","DEMOCRAT",1741
"11734",13225,2020,"GA","PEACH","DEMOCRAT",3364
"11740",13225,2020,"GA","PEACH","DEMOCRAT",6
"11741",13225,2020,"GA","PEACH","REPUBLICAN",954
"11745",13225,2020,"GA","PEACH","DEMOCRAT",809
"11746",13225,2020,"GA","PEACH","REPUBLICAN",4728
"11750",13225,2020,"GA","PEACH","REPUBLICAN",810
"11753",13225,2020,"GA","PEACH","REPUBLICAN",10
"11757",13227,2020,"GA","PICKENS","REPUBLICAN",1786
"11764",13227,2020,"GA","PICKENS","REPUBLICAN",8
"11765",13227,2020,"GA","PICKENS","DEMOCRAT",1044
"11767",13227,2020,"GA","PICKENS","DEMOCRAT",0
"11774",13227,2020,"GA","PICKENS","REPUBLICAN",5994
"11775",13227,2020,"GA","PICKENS","DEMOCRAT",645
"11780",13227,2020,"GA","PICKENS","REPUBLICAN",6287
"11783",13227,2020,"GA","PICKENS","DEMOCRAT",1119
"11784",13229,2020,"GA","PIERCE","DEMOCRAT",610
"11787",13229,2020,"GA","PIERCE","DEMOCRAT",368
"11792",13229,2020,"GA","PIERCE","DEMOCRAT",122
"11795",13229,2020,"GA","PIERCE","DEMOCRAT",0
"11796",13229,2020,"GA","PIERCE","REPUBLICAN",0
"11805",13229,2020,"GA","PIERCE","REPUBLICAN",923
